# ------------------ Peptide bond ---------------
FH WC FN FCA 100 TRANS
GH WC GN GCA 100 TRANS
HH WC HN HCA 100 TRANS
IH WC IN ICA 100 TRANS
KH WC KN KCA 100 TRANS
LH WC LN LCA 100 TRANS
MH WC MN MCA 100 TRANS
NH WC NN NCA 100 TRANS
PCD WC PN PCA 100 TRANS
QH WC QN QCA 100 TRANS
RH WC RN RCA 100 TRANS
SH WC SN SCA 100 TRANS
TH WC TN TCA 100 TRANS
VH WC VN VCA 100 TRANS
WH WC WN WCA 100 TRANS
YH WC YN YCA 100 TRANS
AH YC AN ACA 100 TRANS
CH YC CN CCA 100 TRANS
DH YC DN DCA 100 TRANS
EH YC EN ECA 100 TRANS
FH YC FN FCA 100 TRANS
GH YC GN GCA 100 TRANS
HH YC HN HCA 100 TRANS
IH YC IN ICA 100 TRANS
KH YC KN KCA 100 TRANS
LH YC LN LCA 100 TRANS
MH YC MN MCA 100 TRANS
NH YC NN NCA 100 TRANS
PCD YC PN PCA 100 TRANS
QH YC QN QCA 100 TRANS
RH YC RN RCA 100 TRANS
SH YC SN SCA 100 TRANS
TH YC TN TCA 100 TRANS
VH YC VN VCA 100 TRANS
WH YC WN WCA 100 TRANS
YH YC YN YCA 100 TRANS
#
ACA AC AN ACA 100 TRANS
ACA AC CN CCA 100 TRANS
ACA AC DN DCA 100 TRANS
ACA AC EN ECA 100 TRANS
ACA AC FN FCA 100 TRANS
ACA AC GN GCA 100 TRANS
ACA AC HN HCA 100 TRANS
ACA AC IN ICA 100 TRANS
ACA AC KN KCA 100 TRANS
ACA AC LN LCA 100 TRANS
ACA AC MN MCA 100 TRANS
ACA AC NN NCA 100 TRANS
ACA AC PN PCA 100 CIS_TRANS
ACA AC QN QCA 100 TRANS
